0.0500,yes,3.73
0.0500,yes,25.00
0.0500,yes,1.00
0.0500,yes,1.00
0.0500,yes,7.55
0.0600,yes,47.87
0.0500,yes,2.00
0.0500,yes,10.00
0.0400,yes,2.00
0.0400,yes,2.45
0.0400,yes,1.00
0.0400,yes,2.00
0.0400,yes,4.00
0.0400,yes,1.88
0.0400,yes,5.00
0.0300,no,14.87
0.0300,no,4.72
0.0300,no,6.00
0.0300,no,1.00
0.0400,no,26.60
0.0400,no,11.12
0.0300,no,29.28
0.0400,no,1.00
0.0400,no,2.29
0.0400,no,0.73
0.0400,no,5.00
0.0400,no,0.87
0.0400,no,2.05
0.0400,yes,40.30
0.0400,yes,10.00
0.0400,yes,4.00
0.0600,yes,5.16
0.0500,yes,46.03
0.0400,yes,4.73
0.0500,yes,5.30
0.0400,yes,5.00
0.0400,yes,0.70
0.0400,yes,1.00
0.0400,yes,14.00
0.0400,no,2.00
0.0400,yes,4.00
0.0400,yes,1.00
0.0500,yes,3.97
0.0500,yes,1.87
0.0500,yes,1.00
0.0500,yes,0.30
0.0400,no,4.00
0.0400,no,11.86
0.0400,no,49.00
0.0500,no,2.00
0.0500,no,80.00
0.0500,no,11.45
0.0500,no,4.45
0.0500,no,3.00
0.0500,no,19.00
0.0600,yes,46.91
0.0600,yes,10.16
0.0600,yes,39.00
0.0500,no,1.00
0.0600,no,14.18
0.0600,no,4.00
0.0700,yes,1.00
0.0800,no,2.72
0.0800,no,24.00
0.0800,no,6.00
0.1000,yes,1.00
0.1000,yes,6.00
0.1000,yes,15.00
0.0900,yes,5.00
0.1000,yes,86.35
0.0900,yes,5.00
0.0900,yes,6.61
0.0900,yes,9.00
0.0900,yes,28.00
0.0900,yes,4.00
0.0900,yes,1.00
0.0900,yes,3.70
0.0900,yes,1.52
0.0900,yes,5.18
0.0900,yes,1.19
0.0900,yes,8.63
0.0900,yes,10.00
0.0800,no,4.00
0.0800,no,1.00
0.0900,yes,4.00
0.0800,no,1.00
0.0900,yes,10.44
0.1000,no,12.00
0.1000,no,2.21
0.1000,no,12.37
0.1100,yes,1.00
0.1100,no,2.21
0.1300,yes,28.00
0.1300,yes,21.00
0.1300,yes,1.00
0.1200,yes,15.56
0.1200,yes,1.44
0.1200,yes,4.00
0.1200,yes,30.00
0.1200,yes,4.00
0.1200,yes,3.37
0.1200,yes,3.63
0.1300,yes,1.00
0.1200,yes,18.00
0.1100,yes,1.85
0.1200,yes,0.15
0.1200,no,1.15
0.1100,no,4.00
0.1100,no,3.76
0.1100,no,0.54
0.1200,no,11.70
0.1200,no,1.00
0.1200,no,25.00
0.1200,no,10.30
0.1200,no,2.00
0.1200,no,3.00
0.1200,yes,1.00
0.1200,yes,1.00
0.1200,yes,3.00
0.1200,yes,4.00
0.1300,yes,1.00
0.1300,yes,1.00
0.1300,yes,1.00
0.1300,yes,2.00
0.1300,yes,19.00
0.1300,yes,1.00
0.1300,yes,4.00
0.1300,yes,4.00
0.1300,yes,1.00
0.1300,yes,12.52
0.1300,yes,4.00
0.1300,yes,3.48
0.1200,yes,2.00
0.1200,yes,4.54
0.1200,yes,1.00
0.1200,yes,4.00
0.1200,no,1.00
0.1300,yes,1.00
0.1300,no,1.00
0.1300,no,33.16
0.1400,yes,1.00
0.1400,yes,1.00
0.1400,yes,3.06
0.1500,yes,2.33
0.1500,yes,2.33
0.1600,no,2.00
0.1600,no,0.29
0.1400,yes,3.00
0.1400,yes,1.37
0.1300,no,49.00
0.1300,yes,4.00
0.1700,yes,15.00
0.1700,yes,1.00
0.1300,yes,30.05
0.1500,yes,4.00
0.1400,yes,0.10
0.1500,yes,12.00
0.1400,yes,1.45
0.1500,yes,1.00
0.1600,yes,8.40
0.1200,yes,0.93
0.1300,yes,20.25
0.1200,yes,2.00
0.1200,yes,1.00
0.1200,yes,3.82
0.1100,no,8.01
0.1100,no,13.99
0.1100,no,1.00
0.1200,yes,4.00
0.1100,no,2.28
0.1100,no,9.09
0.1000,no,12.63
0.1100,no,5.00
0.1100,no,4.00
0.1300,yes,0.70
0.1300,no,33.00
0.1300,no,9.00
0.1400,yes,23.00
0.1400,yes,11.00
0.1400,yes,100.00
0.1300,no,3.00
0.1300,no,4.00
0.1400,yes,2.00
0.1400,yes,100.00
0.1300,no,1.00
0.1400,yes,3.00
0.1500,yes,5.00
0.2000,no,0.13
0.2000,no,0.43
0.2000,no,0.44
0.2200,no,5.00
0.2500,yes,1.00
0.2600,yes,1.00
0.2600,yes,1.00
0.2600,yes,2.00
0.2600,yes,4.00
0.2600,yes,10.00
