0.0600,no,1.57
0.0600,no,1.00
0.0600,no,2.71
0.0600,yes,7.81
0.0600,no,2.78
0.0600,no,4.00
0.0600,no,0.10
0.0800,yes,7.07
0.0800,yes,4.00
0.0700,yes,1.57
0.0600,yes,38.89
0.0800,yes,4.00
0.0900,yes,47.55
0.0500,no,0.10
0.0600,yes,24.00
0.0600,no,2.60
0.0600,no,21.74
0.0600,no,4.00
0.0700,no,3.77
0.0600,no,8.00
0.0600,no,10.00
0.0600,no,0.10
0.0700,yes,4.00
0.0700,yes,1.71
0.0700,yes,4.29
0.0600,no,0.10
0.0700,no,3.67
0.0600,no,21.33
0.0700,no,2.00
0.0700,no,2.71
0.0800,yes,5.00
0.0800,yes,1.71
0.0800,yes,2.00
0.0900,yes,33.96
0.0800,yes,7.14
0.0800,yes,4.00
0.0700,no,3.00
0.0600,no,2.00
0.0700,no,0.10
0.0800,yes,50.00
0.1000,yes,6.18
0.0900,yes,4.54
0.1000,yes,19.78
0.0800,yes,4.00
0.0800,yes,1.54
0.0700,yes,4.00
0.0900,yes,9.00
0.0600,no,50.00
0.0600,no,3.00
0.0600,no,3.00
0.0600,no,6.00
0.0600,no,12.00
0.0600,no,2.01
0.0700,no,2.99
0.0700,no,6.62
0.0700,no,2.38
0.0700,no,1.00
0.0700,no,1.04
0.0700,no,11.14
0.0700,no,2.82
0.0700,no,0.10
0.0700,no,0.10
0.0700,no,10.70
0.0800,no,2.26
0.0800,no,7.74
0.0900,yes,1.00
0.1000,yes,4.00
0.0900,yes,4.00
0.1000,yes,0.08
0.0800,no,0.10
0.0800,yes,4.10
