0.0300,no,7.35
0.0300,no,0.65
0.0400,yes,1.00
0.0400,yes,4.00
0.0300,no,1.00
0.0300,no,4.00
0.0300,no,9.00
0.0300,no,14.00
0.0300,no,5.00
0.0400,yes,4.40
0.0400,yes,4.00
0.0400,yes,1.60
0.0300,no,3.00
0.0300,no,14.00
0.0300,no,1.00
0.0300,no,1.00
0.0500,yes,4.09
0.0500,yes,3.00
0.0500,yes,3.11
0.0500,yes,10.00
0.0400,no,1.00
0.0700,yes,4.00
0.0700,yes,5.00
0.0700,yes,12.00
0.0800,yes,94.00
0.0700,yes,9.00
0.0600,yes,50.00
0.0400,yes,41.00
0.0300,yes,4.00
0.0300,yes,52.00
0.0300,yes,27.00
0.0700,yes,5.00
0.0600,no,1.00
0.0800,yes,1.12
0.0500,yes,3.00
0.0400,yes,4.00
0.0500,yes,5.00
0.0700,no,3.00
0.0600,no,3.00
0.0400,yes,4.00
0.0500,yes,89.00
0.0500,yes,6.00
0.0500,yes,4.00
0.0400,no,0.12
0.0500,no,62.00
0.0500,no,34.00
0.0600,no,87.00
0.0600,no,25.00
0.0600,no,5.00
0.0600,no,4.00
0.0400,yes,4.00
0.0500,yes,50.00
0.0400,yes,1.00
0.0300,yes,1.00
0.0500,yes,100.00
0.0200,no,16.00
0.0200,no,4.00
0.0200,no,41.00
0.0200,no,4.00
0.0400,yes,10.00
